EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated
101267,2016,34,Travel_Frequently,828,Sales,17,Masters,1,1623,2,Male,48,3,1,Single,5203,26314,0,Y,No,11,3,4,80,0,15,2,3,6,5,1,4,No,,,,TOR,L1
101268,2016,34,Travel_Rarely,612,Sales,12,Masters,1,949,3,Female,41,2,2,Married,3741,10028,0,Y,Yes,23,5,4,80,0,4,2,1,2,1,1,1,Yes,2018,offered more money,Voluntary,BOS,L1
101269,2016,39,Travel_Rarely,142,Sales,13,Bachelors,1,1853,2,Male,71,2,1,Single,13440,25117,0,Y,Yes,11,3,1,80,0,19,3,3,6,3,4,4,No,,,,CAL,L3
101270,2016,37,Travel_Frequently,919,Marketing,14,Diploma,1,779,3,Female,65,3,3,Single,2645,20519,4,Y,Yes,12,3,3,80,0,7,2,3,2,2,1,2,Yes,2018,offered more money,Voluntary,OTT,L1
101271,2016,35,Travel_Rarely,603,Product,5,Diploma,1,419,2,Male,76,2,2,Single,5122,24593,1,Y,No,15,3,3,80,0,15,2,3,6,5,4,3,No,,,,MKM,L2
101272,2016,34,Travel_Frequently,988,Corporate Functions,23,Masters,1,590,2,Female,43,3,1,Divorced,9950,11533,9,Y,Yes,15,4,3,80,3,11,2,3,2,1,1,1,Yes,2018,offered more money,Voluntary,PHL,L3
101273,2016,26,Travel_Rarely,637,Sales,21,Doctorate,1,1715,3,Male,60,3,2,Married,2272,7096,0,Y,No,13,2,3,80,1,3,3,3,2,1,1,1,Yes,2018,Misconduct,Involuntary,NYC,L1
101274,2016,29,Travel_Rarely,1417,Delivery,7,Masters,1,453,1,Female,64,3,2,Married,3181,21891,1,Y,Yes,17,4,2,80,0,5,4,2,2,2,1,2,Yes,2018,reallocation out of the area,Voluntary,PHL,L1
101275,2016,39,Travel_Frequently,828,HR,10,Bachelors,1,510,3,Female,53,2,1,Single,5162,3715,7,Y,Yes,17,5,2,80,1,6,2,2,2,2,1,1,Yes,2018,retiring,Voluntary,NYC,L1
101276,2016,27,Travel_Frequently,104,HR,22,Masters,1,84,2,Male,52,2,2,Single,2094,12951,4,Y,No,14,3,2,80,0,5,3,3,2,1,1,1,Yes,2018,unhappy,Voluntary,MKM,L1
101277,2016,48,Travel_Rarely,401,HR,22,Bachelors,1,1894,3,Male,42,2,1,Married,10651,16425,4,Y,No,12,4,1,80,1,22,2,3,2,2,1,1,Yes,2018,reallocation out of the area,Voluntary,MKM,L3
101278,2016,44,Travel_Frequently,1100,Sales,10,Diploma,1,1234,2,Male,96,3,3,Divorced,2919,10798,1,Y,Yes,11,5,3,80,0,5,3,3,2,2,1,1,Yes,2018,reallocation out of the area,Voluntary,PHL,L1
101279,2016,41,Travel_Frequently,143,Marketing,4,Diploma,1,488,1,Male,56,3,2,Single,9355,9558,1,Y,No,18,5,3,80,0,8,5,3,3,3,3,3,Yes,2019,offered more money,Voluntary,MKM,L2
101280,2016,35,Travel_Rarely,1296,Delivery,5,Masters,1,464,3,Male,62,3,2,Single,8095,18264,0,Y,No,13,3,4,80,0,17,5,3,6,3,1,5,No,,,,TOR,L3
101281,2016,36,Travel_Rarely,1163,Product,1,Diploma,1,768,3,Female,83,3,1,Married,13556,16054,1,Y,Yes,12,3,2,80,0,15,2,3,6,5,2,4,No,,,,OTT,L3
101282,2016,42,Travel_Rarely,893,Delivery,9,Diploma,1,1492,1,Female,75,2,3,Divorced,4091,19822,1,Y,No,14,3,1,80,0,17,3,1,6,2,1,3,No,,,,MKM,L2
101283,2016,24,Travel_Rarely,1449,Product,1,Masters,1,586,1,Female,62,3,2,Married,3165,22023,1,Y,Yes,15,3,2,80,0,5,4,2,2,1,1,2,Yes,2018,career change,Voluntary,OTT,L1
101284,2016,28,Travel_Rarely,937,Corporate Functions,20,Doctorate,1,1875,1,Male,72,2,3,Single,5088,20916,1,Y,Yes,11,4,2,80,0,8,3,3,3,3,1,3,Yes,2019,return to school,Voluntary,BOS,L1
101285,2016,40,Travel_Rarely,410,Delivery,10,Doctorate,1,975,1,Male,67,2,2,Single,5364,17612,3,Y,Yes,12,5,1,80,0,8,3,1,3,1,2,2,Yes,2019,reallocation out of the area,Voluntary,CAL,L2
101286,2016,34,Travel_Rarely,1269,HR,7,Diploma,1,1736,3,Male,72,2,3,Divorced,3993,12119,1,Y,No,14,3,3,80,1,15,3,3,6,5,1,4,No,,,,TOR,L2
101287,2016,28,Travel_Frequently,579,Marketing,5,Doctorate,1,537,2,Male,59,2,2,Married,3216,6627,2,Y,No,18,4,2,80,1,7,2,3,2,2,1,2,Yes,2018,offered more money,Voluntary,BOS,L1
101288,2016,38,Travel_Rarely,246,Marketing,3,Doctorate,1,284,1,Female,73,2,3,Married,10670,9374,1,Y,No,11,3,2,80,1,16,5,2,6,4,2,5,No,,,,BOS,L3
101289,2016,26,Travel_Rarely,798,Sales,8,Masters,1,950,2,Male,80,1,2,Married,2213,3652,4,Y,Yes,13,5,2,80,0,6,3,2,2,2,1,2,Yes,2018,return to school,Voluntary,VAN,L1
101290,2016,40,Travel_Rarely,1264,Corporate Functions,3,Masters,1,469,3,Male,81,2,2,Single,17828,12988,0,Y,No,13,3,3,80,0,21,2,2,6,5,1,4,No,,,,BOS,L4
101291,2016,30,Travel_Rarely,479,Corporate Functions,25,Doctorate,1,310,3,Male,67,2,2,Single,3473,11579,0,Y,No,11,5,2,80,0,5,2,3,2,2,1,2,Yes,2018,unhappy,Voluntary,CAL,L1
101292,2016,32,Travel_Rarely,641,Sales,1,Diploma,1,1283,2,Male,57,2,2,Married,10000,5414,1,Y,No,11,4,2,80,1,12,4,3,5,3,2,3,Yes,2021,offered more money,Voluntary,TOR,L2
101293,2016,27,Travel_Frequently,974,Sales,1,Masters,1,276,3,Male,82,2,3,Divorced,2183,19760,0,Y,Yes,14,4,3,80,0,6,1,2,2,1,1,2,Yes,2018,career change,Voluntary,TOR,L1
101294,2016,26,Travel_Rarely,736,Corporate Functions,21,Diploma,1,1751,3,Female,63,3,2,Married,2228,7024,0,Y,Yes,12,3,3,80,0,4,3,3,2,1,1,1,Yes,2018,career change,Voluntary,TOR,L1
101295,2016,47,Travel_Rarely,1106,Product,6,Masters,1,1937,2,Female,75,3,2,Married,7084,14106,5,Y,No,17,3,3,80,2,13,2,3,3,2,1,2,Yes,2019,return to school,Voluntary,TOR,L2
101296,2016,37,Travel_Rarely,735,Marketing,8,Bachelors,1,904,3,Male,68,2,3,Married,10739,23248,2,Y,No,18,3,2,80,0,18,2,3,6,5,2,5,No,,,,PHL,L3
101297,2016,47,Travel_Rarely,976,Product,2,Bachelors,1,616,1,Male,57,2,3,Married,16735,20258,7,Y,No,19,3,3,80,0,25,1,2,6,3,4,3,No,,,,PHL,L4
101298,2016,35,Travel_Rarely,691,Sales,9,Bachelors,1,808,3,Male,68,2,3,Married,10591,23407,0,Y,Yes,19,3,2,80,1,16,2,3,6,5,2,5,No,,,,TOR,L3
101299,2016,44,Travel_Rarely,707,Corporate Functions,26,Masters,1,1670,2,Female,72,2,2,Married,13712,5118,1,Y,No,21,3,3,80,1,21,2,3,6,3,1,3,No,,,,MKM,L4
101300,2016,42,Travel_Rarely,189,HR,4,Diploma,1,1050,3,Male,77,3,4,Divorced,19299,15686,0,Y,No,11,3,3,80,0,23,2,2,6,1,1,2,No,,,,BOS,L5
101301,2016,48,Travel_Rarely,1119,Delivery,8,Masters,1,1002,2,Male,68,1,3,Married,11874,24621,4,Y,No,12,3,3,80,0,21,2,1,5,2,3,3,Yes,2021,career change,Voluntary,VAN,L3
101302,2016,33,Travel_Rarely,903,Product,20,Bachelors,1,978,1,Male,58,2,2,Single,4150,3139,1,Y,Yes,18,3,1,80,0,12,3,3,5,3,2,3,Yes,2021,offered more money,Voluntary,CAL,L1
101303,2016,32,Travel_Rarely,982,Product,9,Masters,1,290,1,Male,40,2,1,Single,4144,10205,6,Y,Yes,22,4,1,80,0,9,2,3,2,2,1,2,Yes,2018,career change,Voluntary,PHL,L1
101304,2016,49,Travel_Rarely,151,HR,1,Diploma,1,1042,4,Female,94,2,3,Divorced,6360,24893,0,Y,No,12,3,1,80,1,18,3,3,6,3,1,5,No,,,,CAL,L2
101305,2016,47,Travel_Rarely,190,Delivery,15,Diploma,1,768,3,Female,73,3,3,Single,13817,20275,6,Y,No,16,3,3,80,0,28,1,3,6,3,2,4,No,,,,MKM,L4
101306,2016,48,Travel_Rarely,835,Delivery,2,Bachelors,1,2025,2,Male,93,3,3,Married,6660,14198,6,Y,No,12,3,4,80,1,11,2,3,3,2,1,1,Yes,2019,career change,Voluntary,MKM,L2
101307,2016,42,Travel_Rarely,416,Marketing,1,Masters,1,776,4,Male,75,2,3,Divorced,13064,7102,1,Y,No,16,3,3,80,0,21,3,3,6,3,3,2,No,,,,TOR,L4
101308,2016,35,Travel_Rarely,917,HR,2,Bachelors,1,900,2,Male,58,2,3,Married,6251,2807,1,Y,No,14,3,3,80,1,16,1,2,6,5,2,4,No,,,,NYC,L2
101309,2016,32,Travel_Rarely,1264,Marketing,9,Doctorate,1,1228,2,Male,77,2,2,Single,6018,8579,3,Y,No,12,4,2,80,1,12,1,3,2,2,2,1,Yes,2018,return to school,Voluntary,OTT,L2
101310,2016,40,Travel_Rarely,326,Sales,14,Diploma,1,1066,1,Male,68,3,3,Married,7645,22968,2,Y,No,16,3,1,80,0,21,1,2,6,4,1,3,No,,,,MKM,L2
101311,2016,28,Travel_Rarely,654,Product,1,Bachelors,1,741,1,Female,67,1,2,Single,2216,3872,7,Y,Yes,13,5,4,80,0,10,4,3,3,3,2,3,Yes,2019,medical issues,Voluntary,OTT,L1
101312,2016,35,Travel_Rarely,1016,Marketing,5,Diploma,1,721,2,Female,79,1,3,Married,6657,19372,1,Y,Yes,13,3,2,80,0,16,3,3,6,4,4,3,No,,,,MKM,L2
101313,2016,37,Travel_Rarely,1372,Sales,1,Masters,1,391,4,Female,42,3,4,Single,2115,15881,1,Y,No,12,3,2,80,0,17,3,3,6,5,2,3,No,,,,OTT,L1
101314,2016,45,Travel_Rarely,1379,Marketing,13,Doctorate,1,973,3,Female,60,3,3,Divorced,5090,6935,2,Y,No,17,3,3,80,0,18,2,3,6,3,1,3,No,,,,CAL,L2
101315,2016,37,Travel_Rarely,1239,Product,12,Doctorate,1,1493,1,Male,67,2,1,Married,2208,3239,3,Y,Yes,15,4,2,80,0,8,2,1,2,1,1,1,Yes,2018,career change,Voluntary,OTT,L1
101316,2016,35,Travel_Rarely,1419,Product,15,Bachelors,1,1006,3,Male,66,3,3,Married,6616,4854,0,Y,No,16,3,1,80,1,17,2,2,6,3,2,4,No,,,,BOS,L2
101317,2016,36,Travel_Rarely,753,Sales,6,Doctorate,1,1884,3,Female,63,3,3,Married,10695,26630,1,Y,No,15,3,3,80,1,18,2,4,6,4,4,3,No,,,,PHL,L3
101318,2016,35,Travel_Frequently,1261,Corporate Functions,14,Masters,1,533,1,Male,55,2,3,Single,13256,24682,6,Y,No,12,1,4,80,0,15,2,3,3,2,3,3,Yes,2019,Misconduct,Involuntary,TOR,L3
101319,2016,38,Travel_Rarely,1208,Corporate Functions,5,Bachelors,1,406,3,Female,60,2,2,Single,8370,17755,2,Y,No,12,3,4,80,0,19,3,3,6,3,2,4,No,,,,NYC,L3
101320,2016,35,Travel_Rarely,898,Product,14,Masters,1,955,3,Female,48,3,1,Single,2733,8302,1,Y,Yes,15,1,3,80,0,16,1,3,6,4,5,5,Yes,2022,Misconduct,Involuntary,BOS,L1
101321,2016,50,Travel_Rarely,1357,Marketing,2,Diploma,1,860,3,Female,82,3,2,Married,16856,23684,5,Y,No,18,3,1,80,0,28,2,3,6,4,3,2,No,,,,TOR,L4
101322,2016,35,Travel_Rarely,710,Marketing,2,Masters,1,1489,3,Male,48,2,2,Married,10443,23925,2,Y,Yes,19,3,3,80,1,16,2,3,6,4,2,4,No,,,,BOS,L3
101323,2016,37,Travel_Rarely,705,Corporate Functions,24,Doctorate,1,1662,2,Male,66,2,3,Divorced,11647,8930,1,Y,No,12,3,1,80,0,19,2,2,6,4,3,3,No,,,,OTT,L3
101324,2016,32,Travel_Rarely,1045,Product,4,Doctorate,1,315,3,Male,32,1,3,Married,10443,25783,1,Y,No,11,3,3,80,0,14,2,1,5,3,4,3,Yes,2021,return to school,Voluntary,VAN,L3
101325,2016,36,Travel_Rarely,1403,Product,6,Bachelors,1,373,4,Male,47,3,4,Married,3210,20251,0,Y,No,11,3,3,80,1,16,4,3,6,5,4,4,No,,,,TOR,L1
101326,2016,34,Travel_Rarely,703,Marketing,14,Doctorate,1,722,2,Female,64,1,2,Single,2647,18049,4,Y,Yes,14,4,2,80,0,7,1,3,2,2,1,1,Yes,2018,reallocation out of the area,Voluntary,CAL,L1
101327,2016,32,Travel_Frequently,484,HR,9,Doctorate,1,1241,2,Male,65,1,2,Single,1584,16310,1,Y,Yes,14,4,1,80,0,4,3,2,2,1,1,1,Yes,2018,medical issues,Voluntary,VAN,L1
101328,2016,34,Travel_Rarely,1340,Product,11,Masters,1,1856,3,Male,83,2,3,Married,10941,23638,4,Y,No,11,4,3,80,0,12,1,2,4,1,3,2,Yes,2020,offered more money,Voluntary,TOR,L2
101329,2016,30,Travel_Rarely,300,Sales,11,Masters,1,1361,1,Male,60,3,1,Single,6700,17827,3,Y,No,13,4,1,80,0,6,3,1,2,1,1,1,Yes,2018,unhappy,Voluntary,NYC,L2
101330,2016,39,Travel_Rarely,1120,Sales,6,Bachelors,1,577,3,Male,55,3,3,Married,9885,11075,1,Y,No,15,3,1,80,2,18,4,2,6,4,1,2,No,,,,CAL,L3
101331,2016,35,Travel_Rarely,609,Sales,8,Diploma,1,880,3,Male,66,2,3,Married,10697,23449,1,Y,No,19,3,2,80,1,17,2,3,6,5,2,5,No,,,,PHL,L3
101332,2016,48,Travel_Rarely,1333,Delivery,11,Diploma,1,1560,1,Male,82,1,1,Single,15382,3869,3,Y,Yes,14,4,1,80,0,21,2,2,5,3,1,3,Yes,2021,unhappy,Voluntary,NYC,L4
101333,2016,39,Travel_Rarely,840,Product,7,Doctorate,1,924,3,Male,69,2,3,Married,10782,23079,2,Y,No,18,3,2,80,0,20,2,3,6,5,2,5,No,,,,MKM,L3
101334,2016,37,Travel_Rarely,1164,Delivery,3,Bachelors,1,367,2,Male,48,4,3,Married,9658,10848,0,Y,No,16,3,1,80,2,17,4,2,6,4,2,3,No,,,,CAL,L3
101335,2016,24,Travel_Rarely,246,HR,4,Masters,1,150,2,Female,46,2,3,Married,5726,26926,1,Y,No,11,3,3,80,0,5,1,3,2,2,1,1,Yes,2018,offered more money,Voluntary,CAL,L2
101336,2016,37,Travel_Rarely,1243,Delivery,5,Diploma,1,429,3,Female,60,2,2,Single,8261,17956,1,Y,No,12,3,4,80,0,18,4,3,6,3,1,4,No,,,,TOR,L3
101337,2016,39,Travel_Rarely,892,HR,9,Bachelors,1,782,4,Female,53,2,4,Single,8860,16109,2,Y,No,11,3,2,80,0,18,2,2,6,3,3,3,No,,,,MKM,L3
101338,2016,31,Travel_Rarely,1129,Product,15,Bachelors,1,85,2,Male,70,1,1,Married,3907,4677,1,Y,Yes,21,4,2,80,0,9,4,3,4,1,2,3,Yes,2020,long hours,Voluntary,NYC,L1
101339,2016,29,Travel_Rarely,427,Marketing,19,Bachelors,1,285,2,Male,34,2,4,Single,8554,24951,1,Y,No,18,3,3,80,2,11,2,2,4,2,2,3,Yes,2020,career change,Voluntary,MKM,L3
101340,2016,26,Travel_Rarely,784,Delivery,20,Diploma,1,1769,3,Female,64,3,2,Single,2207,6988,0,Y,Yes,12,5,3,80,0,4,3,3,2,1,1,2,Yes,2018,return to school,Voluntary,OTT,L1
101341,2016,45,Travel_Rarely,476,HR,4,Doctorate,1,215,2,Male,82,2,2,Single,5006,24699,1,Y,No,24,4,3,80,0,15,3,3,6,4,3,3,No,,,,MKM,L2
101342,2016,29,Travel_Frequently,333,Sales,26,Doctorate,1,298,2,Male,51,2,1,Single,6696,22968,4,Y,Yes,15,4,3,80,0,9,4,2,3,2,1,1,Yes,2019,medical issues,Voluntary,VAN,L2
101343,2016,52,Travel_Rarely,742,HR,6,Masters,1,1298,3,Female,60,2,1,Married,9907,11626,5,Y,Yes,15,5,3,80,0,25,0,2,4,3,2,3,Yes,2020,unhappy,Voluntary,NYC,L3
101344,2016,45,Travel_Rarely,565,Delivery,8,Diploma,1,657,1,Male,77,2,2,Married,19234,8737,3,Y,No,13,3,2,80,2,23,2,2,6,2,3,2,No,,,,OTT,L5
101345,2016,26,Travel_Rarely,950,Product,4,Bachelors,1,401,4,Male,48,2,4,Single,5828,8450,1,Y,Yes,12,3,2,80,0,8,0,3,3,3,3,2,Yes,2019,unhappy,Voluntary,MKM,L2
101346,2016,36,Travel_Rarely,1420,Delivery,14,Bachelors,1,915,3,Male,67,3,4,Married,6581,4812,0,Y,No,17,3,1,80,1,16,2,1,6,3,2,4,No,,,,TOR,L2
101347,2016,35,Travel_Rarely,1017,Sales,6,Diploma,1,691,2,Male,82,1,4,Single,6646,19368,1,Y,No,13,3,2,80,0,17,3,3,6,4,4,3,No,,,,PHL,L2
101348,2016,44,Travel_Rarely,875,HR,6,Diploma,1,1003,4,Female,75,2,1,Married,4601,21018,6,Y,No,20,3,1,80,2,19,2,3,6,4,2,3,No,,,,PHL,L2
101349,2016,42,Travel_Frequently,861,Delivery,3,Masters,1,1397,1,Male,84,3,1,Married,2369,14737,3,Y,Yes,12,4,2,80,0,9,3,3,2,1,1,1,Yes,2018,unhappy,Voluntary,NYC,L1
101350,2016,30,Travel_Rarely,471,Sales,2,Doctorate,1,441,1,Female,40,2,1,Single,2580,21612,5,Y,No,18,5,1,80,0,10,3,3,3,3,1,3,Yes,2019,offered more money,Voluntary,TOR,L1
101351,2016,46,Travel_Rarely,382,Delivery,10,Doctorate,1,1569,3,Female,49,3,2,Single,18514,26298,1,Y,No,14,3,2,80,0,26,1,2,6,3,1,3,No,,,,NYC,L4
101352,2016,40,Travel_Rarely,1337,HR,19,Bachelors,1,245,2,Female,70,2,2,Married,3144,21728,0,Y,Yes,21,3,3,80,0,3,4,2,2,1,1,1,Yes,2018,unhappy,Voluntary,NYC,L1
101353,2016,37,Travel_Rarely,243,Delivery,7,Doctorate,1,1090,3,Male,48,1,2,Married,6204,22082,0,Y,No,13,3,1,80,0,15,2,3,6,1,3,3,No,,,,BOS,L2
101354,2016,33,Travel_Rarely,974,Corporate Functions,9,Masters,1,1052,2,Male,67,2,3,Married,6304,2927,1,Y,No,14,3,3,80,1,15,1,2,6,4,2,4,No,,,,OTT,L2
101355,2016,38,Travel_Rarely,1097,HR,1,Doctorate,1,431,3,Male,47,3,3,Married,9603,10870,0,Y,No,16,3,1,80,2,18,4,2,6,4,2,3,No,,,,BOS,L3
101356,2016,30,Travel_Rarely,404,HR,21,Bachelors,1,265,2,Male,55,1,1,Married,6559,22949,4,Y,No,16,1,3,80,0,9,4,2,3,2,1,1,Yes,2019,cost cutting,Involuntary,PHL,L2
101357,2016,35,Travel_Rarely,776,Delivery,1,Masters,1,100,3,Male,32,2,1,Single,4312,23016,0,Y,No,14,3,2,80,0,16,2,3,6,5,1,3,No,,,,CAL,L2
101358,2016,41,Travel_Rarely,576,Sales,5,Masters,1,797,4,Female,54,2,1,Married,10566,23880,5,Y,No,19,3,2,80,1,18,2,3,6,4,1,4,No,,,,TOR,L3
101359,2016,33,Travel_Rarely,669,HR,7,Diploma,1,110,1,Female,83,3,1,Divorced,2945,17184,1,Y,Yes,12,5,3,80,0,7,2,2,2,1,1,1,Yes,2018,retiring,Voluntary,VAN,L1
101360,2016,52,Travel_Rarely,171,Delivery,2,Doctorate,1,1037,2,Male,39,2,2,Married,7510,23411,2,Y,No,11,3,1,80,1,29,2,2,6,3,2,4,No,,,,MKM,L3
101361,2016,45,Travel_Rarely,314,Marketing,20,Bachelors,1,1779,4,Female,67,3,1,Married,8963,10812,3,Y,Yes,22,4,3,80,0,12,2,3,3,3,2,3,Yes,2019,reallocation out of the area,Voluntary,MKM,L2
101362,2016,32,Travel_Rarely,823,Product,8,Bachelors,1,1609,1,Female,86,3,1,Single,8009,9515,1,Y,No,15,4,2,80,0,10,2,2,2,2,1,2,Yes,2018,return to school,Voluntary,OTT,L3
101363,2016,38,Travel_Rarely,310,Delivery,9,Masters,1,1721,2,Female,57,3,3,Married,13658,14884,3,Y,No,22,3,1,80,0,17,2,2,6,4,2,4,No,,,,TOR,L3
101364,2016,26,Travel_Frequently,1142,HR,7,Bachelors,1,791,3,Female,39,2,1,Single,5231,3068,5,Y,Yes,16,4,2,80,0,6,2,2,2,2,1,1,Yes,2018,reallocation out of the area,Voluntary,CAL,L1
101365,2016,35,Travel_Rarely,602,HR,8,Bachelors,1,856,4,Male,63,2,2,Married,10652,23505,1,Y,No,20,4,2,80,1,17,2,3,6,5,2,5,No,,,,BOS,L3
101366,2016,48,Non-Travel,175,Marketing,1,Bachelors,1,1102,4,Male,89,2,3,Married,6320,24956,0,Y,No,12,3,1,80,0,17,3,3,6,3,1,5,No,,,,TOR,L2
101367,2016,39,Travel_Rarely,580,Marketing,5,Diploma,1,731,4,Female,48,2,1,Married,10478,23766,4,Y,No,20,4,2,80,1,19,2,3,6,5,1,5,No,,,,OTT,L3
101368,2016,36,Travel_Rarely,1223,Product,8,Masters,1,83,3,Female,59,3,3,Divorced,10096,8202,1,Y,No,13,3,2,80,3,17,2,3,6,5,5,3,No,,,,PHL,L3
101369,2016,45,Travel_Rarely,260,Delivery,20,Doctorate,1,1816,3,Female,65,3,2,Single,8927,10837,3,Y,Yes,21,3,3,80,0,12,2,3,3,3,2,3,Yes,2019,return to school,Voluntary,OTT,L2
101370,2016,35,Travel_Rarely,570,Corporate Functions,18,Bachelors,1,854,2,Female,54,2,3,Married,10182,7055,1,Y,No,11,3,2,80,1,16,2,2,6,4,3,2,No,,,,PHL,L3
101371,2016,34,Travel_Rarely,803,Delivery,21,Diploma,1,1499,1,Male,44,2,2,Divorced,4630,7795,0,Y,No,21,5,2,80,0,14,2,3,5,3,3,4,Yes,2021,return to school,Voluntary,MKM,L2
101372,2016,43,Travel_Rarely,1300,HR,11,Doctorate,1,1640,2,Female,50,2,3,Divorced,18230,3535,0,Y,No,19,3,2,80,1,17,3,2,6,3,2,4,No,,,,MKM,L4
101373,2016,50,Travel_Frequently,290,Product,11,Bachelors,1,1657,1,Male,77,3,2,Married,18167,26341,3,Y,Yes,18,3,1,80,1,29,1,3,6,5,2,2,No,,,,PHL,L4
101374,2016,33,Travel_Frequently,515,HR,1,Doctorate,1,73,1,Female,98,3,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,6,5,3,5,No,,,,CAL,L3
101375,2016,38,Travel_Rarely,874,Marketing,9,Bachelors,1,1351,4,Female,79,3,1,Married,9352,10510,1,Y,Yes,22,3,2,80,0,10,2,3,3,3,2,3,Yes,2019,unhappy,Voluntary,BOS,L2
101376,2016,31,Travel_Rarely,464,Product,11,Bachelors,1,692,1,Male,74,2,2,Married,4703,25916,5,Y,Yes,14,5,3,80,0,5,3,2,2,1,1,1,Yes,2018,retiring,Voluntary,BOS,L1
101377,2016,47,Travel_Rarely,392,Marketing,17,Doctorate,1,1738,2,Male,45,2,2,Married,10452,16268,4,Y,No,11,3,1,80,1,24,1,3,2,2,2,1,Yes,2018,return to school,Voluntary,NYC,L3
101378,2016,46,Travel_Rarely,1007,Product,5,Diploma,1,1068,2,Male,65,3,3,Single,14214,13864,7,Y,No,14,3,3,80,0,21,3,3,6,4,3,3,No,,,,OTT,L3
101379,2016,43,Travel_Rarely,807,Sales,6,Diploma,1,1277,2,Male,40,3,1,Married,17103,16148,1,Y,No,13,3,3,80,1,21,4,3,6,3,1,4,No,,,,TOR,L4
101380,2016,31,Travel_Rarely,330,Product,22,Doctorate,1,1389,4,Male,98,3,3,Married,6179,21057,1,Y,Yes,15,4,4,80,2,10,3,2,4,1,3,3,Yes,2020,career change,Voluntary,MKM,L2
101381,2016,35,Travel_Rarely,893,HR,15,Diploma,1,991,3,Female,46,3,1,Single,2737,8288,1,Y,Yes,15,1,3,80,0,17,1,3,6,5,5,5,Yes,2022,poor work performance,Involuntary,BOS,L1
101382,2016,32,Travel_Rarely,1089,Corporate Functions,7,Masters,1,1309,4,Male,79,3,3,Married,4883,22845,1,Y,No,18,5,1,80,1,10,3,3,4,2,1,1,Yes,2020,offered more money,Voluntary,MKM,L2
101383,2016,44,Travel_Frequently,426,Marketing,16,Bachelors,1,998,1,Male,61,3,1,Married,7844,22361,2,Y,No,12,3,2,80,1,19,3,2,6,3,2,3,No,,,,PHL,L2
101384,2016,36,Travel_Rarely,348,Marketing,9,Masters,1,1808,4,Male,63,3,1,Married,4394,5186,1,Y,No,15,5,2,80,0,10,3,1,4,1,1,3,Yes,2020,offered more money,Voluntary,PHL,L2
101385,2016,28,Travel_Rarely,1095,HR,8,Masters,1,426,2,Female,59,3,3,Single,2776,22070,3,Y,Yes,14,5,2,80,0,7,2,1,2,2,1,2,Yes,2018,retiring,Voluntary,PHL,L1
101386,2016,34,Travel_Rarely,665,Sales,6,Doctorate,1,138,1,Female,41,3,3,Single,4809,12482,1,Y,No,14,3,3,80,0,16,3,3,6,5,1,4,No,,,,CAL,L2
101387,2016,31,Travel_Rarely,381,Sales,23,Doctorate,1,546,3,Female,74,2,2,Single,3349,11695,1,Y,No,11,3,2,80,0,5,2,4,2,2,1,2,Yes,2018,offered more money,Voluntary,NYC,L1
101388,2016,37,Travel_Rarely,452,HR,1,Bachelors,1,1034,1,Female,61,2,3,Married,11246,14360,5,Y,No,11,1,3,80,1,18,2,1,6,2,4,3,Yes,2022,Layoffs,Involuntary,VAN,L3
101389,2016,30,Travel_Rarely,527,Corporate Functions,24,Diploma,1,298,3,Male,66,2,2,Single,3471,11559,0,Y,No,11,4,2,80,0,5,2,3,2,2,1,2,Yes,2018,medical issues,Voluntary,NYC,L1
101390,2016,39,Travel_Rarely,552,Sales,9,Doctorate,1,1482,3,Male,76,3,2,Married,6120,6091,2,Y,Yes,17,5,2,80,1,10,3,2,3,2,1,3,Yes,2019,career change,Voluntary,NYC,L2
101391,2016,52,Travel_Rarely,1292,Product,14,Diploma,1,1603,3,Female,79,3,2,Married,12869,17865,2,Y,No,14,3,1,80,1,26,1,2,6,5,4,4,No,,,,PHL,L3
101392,2016,34,Travel_Rarely,811,Delivery,11,Masters,1,263,3,Female,59,3,3,Married,2319,22632,4,Y,Yes,15,3,3,80,0,7,2,1,2,2,1,2,Yes,2018,long hours,Voluntary,PHL,L1
101393,2016,39,Travel_Frequently,659,Sales,8,Bachelors,1,1090,2,Male,86,3,3,Married,13515,13758,9,Y,No,16,3,2,80,0,18,3,2,6,3,1,4,No,,,,CAL,L3
101394,2016,45,Travel_Rarely,533,Sales,3,Diploma,1,1480,1,Female,84,2,3,Married,17776,26618,4,Y,Yes,19,3,2,80,1,25,2,3,6,5,2,2,No,,,,PHL,L4
101395,2016,36,Travel_Frequently,607,Corporate Functions,7,Masters,1,1362,1,Female,83,4,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,6,3,3,5,No,,,,OTT,L2
